run,prompt_file,prompt_id,dataset,judge_model,language,dimension,protocol,protocol_name,system_chars,user_chars,messages
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_007782_reference__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,457,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_007782_reference__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,794,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_003701_mt5_small_250steps__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,tr,grammar,P0_direct_english,Direct English rubric,52,829,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_003701_mt5_small_250steps__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,637,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_003701_mt5_small_250steps__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,974,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_002524_mt5_small_250steps__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,tr,grammar,P0_direct_english,Direct English rubric,52,611,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_002524_mt5_small_250steps__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,419,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_002524_mt5_small_250steps__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,756,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_010541_finetuned__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,tr,grammar,P0_direct_english,Direct English rubric,52,650,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_010541_finetuned__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,458,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_010541_finetuned__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,795,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_017548_1shot__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,tr,grammar,P0_direct_english,Direct English rubric,52,663,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_017548_1shot__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,tr,grammar,P1_target_rubric,Target-language rubric,61,471,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_tr_grammar_017548_1shot__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,tr,grammar,P3_bilingual,Bilingual rubric,62,808,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_009195_mt5_small__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,666,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_009195_mt5_small__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,468,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_009195_mt5_small__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,818,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_017854_1shot__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,616,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_017854_1shot__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,418,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_017854_1shot__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,768,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_006135_mt5_xxl__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,794,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_006135_mt5_xxl__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,596,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_006135_mt5_xxl__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,946,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_017647_1shot__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,1252,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_017647_1shot__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,1054,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_017647_1shot__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,1404,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_016526_1shot__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,753,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_016526_1shot__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,555,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_016526_1shot__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,905,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_001677_mt5_small_250steps__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,638,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_001677_mt5_small_250steps__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,440,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_001677_mt5_small_250steps__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,790,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_015236_finetuned__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,609,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_015236_finetuned__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,411,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_015236_finetuned__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,761,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_006104_mt5_small_250steps__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,572,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_006104_mt5_small_250steps__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,374,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_006104_mt5_small_250steps__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,724,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_010874_reference__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,741,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_010874_reference__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,543,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_010874_reference__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,893,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_017775_1shot__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,1442,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_017775_1shot__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,1244,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_017775_1shot__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,1594,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_009217_reference__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,773,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_009217_reference__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,575,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_009217_reference__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,925,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_012793_finetuned__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,655,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_012793_finetuned__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,457,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_012793_finetuned__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,807,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_004557_reference__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,1442,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_004557_reference__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,1244,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_004557_reference__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,1594,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_001579_reference__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,608,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_001579_reference__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,410,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_001579_reference__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,760,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_003800_reference__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,619,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_003800_reference__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,421,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_003800_reference__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,771,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_002607_reference__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,708,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_002607_reference__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,510,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_002607_reference__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,860,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_012690_finetuned__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,671,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_012690_finetuned__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,473,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_012690_finetuned__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,823,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_009176_reference__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,768,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_009176_reference__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,570,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_009176_reference__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,920,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_009149_mt5_small__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,667,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_009149_mt5_small__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,469,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_009149_mt5_small__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,819,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_012699_finetuned__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,663,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_012699_finetuned__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,465,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_012699_finetuned__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,815,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_008988_mt5_small__P0_direct_english__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P0_direct_english,Direct English rubric,52,596,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_008988_mt5_small__P1_target_rubric__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P1_target_rubric,Target-language rubric,55,398,2
candidate audit n25,data/prompts/audit_gpt41mini_n25_combined_explicit_prompts.jsonl,seahorse_test_vi_comprehensibility_008988_mt5_small__P3_bilingual__gpt-4.1-mini,seahorse,gpt-4.1-mini,vi,comprehensibility,P3_bilingual,Bilingual rubric,62,748,2
